GEMS_Station_Number,Sample_Date,Sample_Time,Depth,Parameter_Code,Analysis_Method_Code,Value,Unit,Data_Quality
DEU01642,4/18/2017,22:00,24,PARATHION,0,0.005,µg/l,Fair
DEU01642,4/18/2017,22:00,24,HCB,0,4.00E-05,µg/l,Fair
DEU01642,4/18/2017,22:00,24,BENZENE,0,0.3,µg/l,Fair
DEU01642,4/18/2017,22:00,24,HXCBDE,0,0.001,µg/l,Fair
DEU01642,4/18/2017,22:00,24,NO3N,0,5.6,mg/l,Fair
DEU01642,4/18/2017,22:00,24,Se-Dis,0,0.0005,mg/l,Fair
DEU01642,4/18/2017,22:00,24,Ni-Tot,0,0.00505,mg/l,Fair
DEU01642,4/18/2017,22:00,24,Tl-Dis,0,0.0001,mg/l,Fair
DEU01642,5/15/2017,22:00,0,O2-Dis,0,20.6,mg/l,Fair
DEU01642,5/15/2017,22:00,0,Cl-Tot,0,59,mg/l,Fair
DEU01642,5/15/2017,22:00,24,TRP,0,0.017,mg/l,Fair
DEU01642,5/15/2017,22:00,24,Se-Dis,0,0.0005,mg/l,Fair
DEU01642,5/15/2017,22:00,24,Fe-Tot,0,0.016,mg/l,Fair
DEU01642,5/15/2017,22:00,24,Hg-Tot,0,0.01,µg/l,Fair
DEU01642,5/15/2017,22:00,24,Ag-Dis,0,0.005,µg/l,Fair
DEU01642,5/15/2017,22:00,24,Pb-Dis,0,0.0005,mg/l,Fair
DEU01642,5/15/2017,22:00,24,Pb-Tot,0,0.0005,mg/l,Fair
DEU01642,5/15/2017,22:00,24,Tl-Dis,0,0.0001,mg/l,Fair
DEU01642,5/15/2017,22:00,24,Cl-Tot,0,72.7,mg/l,Fair
DEU01642,5/15/2017,22:00,24,PECBZ,0,0.001,µg/l,Fair
DEU01642,5/15/2017,22:00,24,ALACHLOR,0,0.0003,µg/l,Fair
DEU01642,5/15/2017,22:00,24,SIMAZINE,0,0.01,µg/l,Fair
DEU01642,5/15/2017,22:00,24,PROMETRYN,0,0.01,µg/l,Fair
DEU01642,5/15/2017,22:00,24,TERBUTRYN,0,0.01,µg/l,Fair
DEU01642,5/15/2017,22:00,24,MCPA,0,0.001,µg/l,Fair
DEU01642,5/15/2017,22:00,24,24DP,0,0.001,µg/l,Fair
DEU01642,5/15/2017,22:00,24,PIRIMICARB,0,0.01,µg/l,Fair
DEU01642,5/15/2017,22:00,24,ANTHRACENE,0,0.0005,µg/l,Fair
DEU01642,5/15/2017,22:00,24,IMIDACLOPRID,0,0.025,µg/l,Fair
DEU01642,5/15/2017,22:00,24,DIFLUFENICAN,0,0.005,µg/l,Fair
DEU01642,5/15/2017,22:00,24,CHLORPYRIFOS,0,0.001,µg/l,Fair
DEU01642,5/15/2017,22:00,24,GUTHION,0,0.02,µg/l,Fair
DEU01642,5/15/2017,22:00,24,4TOTPHL,0,0.015,µg/l,Fair
DEU01642,5/15/2017,22:00,24,SCCP,0,0.07,µg/l,Fair
DEU01642,5/15/2017,22:00,24,PFOS,0,0.00156,µg/l,Fair
DEU01642,6/12/2017,22:00,40,TEMP,0,4.6,°C,Fair
DEU01642,6/12/2017,22:00,0,NO3N,0,6.06,mg/l,Fair
DEU01642,6/12/2017,22:00,24,FENITROTHION,0,0.01,µg/l,Fair
DEU01642,6/12/2017,22:00,24,AZINPHOS-ETHYL,0,0.01,µg/l,Fair
DEU01642,6/12/2017,22:00,24,DIMPYLATE,0,0.003,µg/l,Fair
DEU01642,6/12/2017,22:00,24,BROMOXYNIL,0,0.001,µg/l,Fair
DEU01642,6/12/2017,22:00,24,BZBFLA,0,0.0005,µg/l,Fair
DEU01642,6/12/2017,22:00,24,24D,0,0.001,µg/l,Fair
DEU01642,6/12/2017,22:00,24,PROMETRYN,0,0.01,µg/l,Fair
DEU01642,6/12/2017,22:00,24,SIMAZINE,0,0.01,µg/l,Fair
DEU01642,6/12/2017,22:00,24,ATRAZINE,0,0.01,µg/l,Fair
DEU01642,6/12/2017,22:00,24,ENDOSULFAN,0,0.0009,µg/l,Fair
DEU01642,6/12/2017,22:00,24,PCE,0,0.005,µg/l,Fair
DEU01642,6/12/2017,22:00,24,Ni-Tot,0,0.00474,mg/l,Fair
DEU01642,6/12/2017,22:00,24,Se-Tot,0,0.0005,mg/l,Fair
DEU01642,7/17/2017,22:00,24,Fe-Tot,0,0.132,mg/l,Fair
DEU01642,7/17/2017,22:00,24,Hg-Tot,0,0.01,µg/l,Fair
DEU01642,7/17/2017,22:00,24,Cd-Dis,0,0.087,µg/l,Fair
DEU01642,7/17/2017,22:00,24,Ag-Dis,0,0.005,µg/l,Fair
DEU01642,7/17/2017,22:00,24,TOC,0,6.1,mg/l,Fair
DEU01642,7/17/2017,22:00,24,BOD,0,2.3,mg/l,Fair
DEU01642,7/17/2017,22:00,24,HXCBDE,0,0.001,µg/l,Fair
DEU01642,7/17/2017,22:00,24,BENZENE,0,0.3,µg/l,Fair
DEU01642,7/17/2017,22:00,24,CBZH,0,0.15,µg/l,Fair
DEU01642,7/17/2017,22:00,24,PARATHION,0,0.005,µg/l,Fair
DEU01642,7/17/2017,22:00,24,44DDT,0,0.0003,µg/l,Fair
DEU01642,7/17/2017,22:00,24,SIMAZINE,0,0.01,µg/l,Fair
DEU01642,7/17/2017,22:00,24,METRIBUZIN,0,0.05,µg/l,Fair
DEU01642,7/17/2017,22:00,24,BZKFLA,0,0.0003,µg/l,Fair
DEU01642,7/17/2017,22:00,24,ANTHRACENE,0,0.0005,µg/l,Fair
DEU01642,7/17/2017,22:00,24,PHNH,0,0.001,µg/l,Fair
DEU01642,7/17/2017,22:00,24,DIMPYLATE,0,0.003,µg/l,Fair
DEU01642,7/17/2017,22:00,24,SCCP,0,0.07,µg/l,Fair
DEU01642,7/17/2017,22:00,24,4NNPHLBRA,0,0.3,µg/l,Fair
DEU01642,7/17/2017,22:00,40,pH,0,7.37,---,Fair
DEU01642,7/17/2017,22:00,40,TEMP,0,4.9,°C,Fair
DEU01642,7/17/2017,22:00,40,SO4-Tot,0,77.1,mg/l,Fair
DEU01642,7/17/2017,22:00,30,pH,0,7.4,---,Fair
DEU01642,8/14/2017,22:00,24,Fe-Dis,0,0.015,mg/l,Fair
DEU01642,8/14/2017,22:00,24,Se-Tot,0,0.0005,mg/l,Fair
DEU01642,8/14/2017,22:00,24,NO2N,0,0.03,mg/l,Fair
DEU01642,8/14/2017,22:00,0,TEMP,0,21,°C,Fair
DEU01642,8/14/2017,22:00,0,NH4N,0,0.028,mg/l,Fair
DEU01642,8/14/2017,22:00,30,O2-Dis,0,8.75,mg/l,Fair
DEU01642,8/14/2017,22:00,24,PentaBDE,0,0.0001,µg/l,Fair
DEU01642,8/14/2017,22:00,24,CHLORPYRIFOS,0,0.001,µg/l,Fair
DEU01642,8/14/2017,22:00,24,CHLORFENVINPHOS,0,0.001,µg/l,Fair
DEU01642,8/14/2017,22:00,24,DIFLUFENICAN,0,0.005,µg/l,Fair
DEU01642,8/14/2017,22:00,24,BROMOXYNIL,0,0.001,µg/l,Fair
DEU01642,8/14/2017,22:00,24,TRIFLURALIN,0,0.01,µg/l,Fair
DEU01642,8/14/2017,22:00,24,24D,0,0.001,µg/l,Fair
DEU01642,8/14/2017,22:00,24,LINURON,0,0.01,µg/l,Fair
DEU01642,8/14/2017,22:00,24,METAPHOS,0,0.05,µg/l,Fair
DEU01642,8/14/2017,22:00,24,PCP,0,0.05,µg/l,Fair
DEU01642,8/14/2017,22:00,24,ALACHLOR,0,0.0003,µg/l,Fair
DEU01642,8/14/2017,22:00,24,PECBZ,0,0.001,µg/l,Fair
DEU01642,8/14/2017,22:00,24,HXCBDE,0,0.001,µg/l,Fair
DEU01642,8/14/2017,22:00,24,CCl4,0,0.005,µg/l,Fair
DEU01642,9/11/2017,22:00,35,NO3N,0,5.79,mg/l,Fair
DEU01642,9/11/2017,22:00,0,TN,0,6.9,mg/l,Fair
DEU01642,9/11/2017,22:00,0,O2-Dis,0,7.29,mg/l,Fair
DEU01642,9/11/2017,22:00,0,Cl-Tot,0,61.3,mg/l,Fair
DEU01642,9/11/2017,22:00,40,pH,0,7.9,---,Fair
DEU01642,9/11/2017,22:00,40,TEMP,0,6.1,°C,Fair
DEU01642,9/11/2017,22:00,24,Cd-Tot,0,0.099,µg/l,Fair
DEU01642,9/11/2017,22:00,24,Hg-Dis,0,0.01,µg/l,Fair
DEU01642,9/11/2017,22:00,24,Fe-Dis,0,0.015,mg/l,Fair
DEU01642,9/11/2017,22:00,24,Ni-Tot,0,0.00495,mg/l,Fair
DEU01642,9/11/2017,22:00,24,Cl-Tot,0,70.7,mg/l,Fair
DEU01642,9/11/2017,22:00,24,BOD,0,1,mg/l,Fair
DEU01642,9/11/2017,22:00,24,TCMA,0,0.005,µg/l,Fair
DEU01642,9/11/2017,22:00,24,HXCBDE,0,0.001,µg/l,Fair
DEU01642,9/11/2017,22:00,24,BENZENE,0,0.3,µg/l,Fair
DEU01642,9/11/2017,22:00,24,HCB,0,4.00E-05,µg/l,Fair
DEU01642,9/11/2017,22:00,24,ENDOSULFAN,0,0.0009,µg/l,Fair
DEU01642,9/11/2017,22:00,24,ATRAZINE,0,0.01,µg/l,Fair
DEU01642,9/11/2017,22:00,24,METOLACHOR,0,0.01,µg/l,Fair
DEU01642,9/11/2017,22:00,24,24D,0,0.001,µg/l,Fair
DEU01642,9/11/2017,22:00,24,MCPA,0,0.0015,µg/l,Fair
DEU01642,9/11/2017,22:00,24,24DP,0,0.001,µg/l,Fair
DEU01642,9/11/2017,22:00,24,HEXAZINONE,0,0.01,µg/l,Fair
DEU01642,9/11/2017,22:00,24,METRIBUZIN,0,0.05,µg/l,Fair
DEU01642,9/11/2017,22:00,24,NPTH,0,0.0083,µg/l,Fair
DEU01642,9/11/2017,22:00,24,DIFLUFENICAN,0,0.005,µg/l,Fair
DEU01642,9/11/2017,22:00,24,CHLORFENVINPHOS,0,0.001,µg/l,Fair
DEU01642,9/11/2017,22:00,24,DICHLORVOS,0,0.0003,µg/l,Fair
DEU01642,9/11/2017,22:00,24,FENITROTHION,0,0.01,µg/l,Fair
DEU01642,10/9/2017,22:00,40,O2-Dis,0,6.67,mg/l,Fair
DEU01642,10/9/2017,22:00,40,TRP,0,0.011,mg/l,Fair
DEU01642,10/9/2017,22:00,40,NO3N,0,5.41,mg/l,Fair
DEU01642,10/9/2017,22:00,0,Cl-Tot,0,67.4,mg/l,Fair
DEU01642,10/9/2017,22:00,0,SO4-Tot,0,67.9,mg/l,Fair
DEU01642,10/9/2017,22:00,0,TN,0,5.3,mg/l,Fair
DEU01642,10/9/2017,22:00,24,Se-Dis,0,0.0005,mg/l,Fair
DEU01642,10/9/2017,22:00,24,Fe-Tot,0,0.015,mg/l,Fair
DEU01642,10/9/2017,22:00,24,Cd-Dis,0,0.086,µg/l,Fair
DEU01642,10/9/2017,22:00,24,Tl-Tot,0,0.0001,mg/l,Fair
DEU01642,10/9/2017,22:00,24,BOD,0,1,mg/l,Fair
DEU01642,10/9/2017,22:00,24,EDC,0,0.025,µg/l,Fair
DEU01642,10/9/2017,22:00,24,BENZENE,0,0.3,µg/l,Fair
DEU01642,10/9/2017,22:00,24,METAPHOS,0,0.05,µg/l,Fair
DEU01642,10/9/2017,22:00,24,DCMU,0,0.01,µg/l,Fair
DEU01642,10/9/2017,22:00,24,ISOPROTURON,0,0.01,µg/l,Fair
DEU01642,10/9/2017,22:00,24,METRIBUZIN,0,0.05,µg/l,Fair
DEU01642,10/9/2017,22:00,24,FLAH,0,0.00067,µg/l,Fair
DEU01642,10/9/2017,22:00,24,BZBFLA,0,0.0005,µg/l,Fair
DEU01642,10/9/2017,22:00,24,BZKFLA,0,0.0003,µg/l,Fair
DEU01642,10/9/2017,22:00,24,IMIDACLOPRID,0,0.025,µg/l,Fair
DEU01642,10/9/2017,22:00,24,DICHLORVOS,0,0.0003,µg/l,Fair
DEU01642,10/9/2017,22:00,24,4TOTPHL,0,0.015,µg/l,Fair
DEU01642,11/13/2017,23:00,0,TN,0,5.5,mg/l,Fair
DEU01642,11/13/2017,23:00,0,NH4N,0,0.01,mg/l,Fair
DEU01642,11/13/2017,23:00,0,TRP,0,0.03,mg/l,Fair
DEU01642,12/10/2017,23:00,0,pH,0,7.64,---,Fair
DEU01642,12/10/2017,23:00,0,NO3N,0,5.26,mg/l,Fair
DEU01642,12/10/2017,23:00,0,NH4N,0,0.01,mg/l,Fair
DEU01642,12/10/2017,23:00,0,TRP,0,0.035,mg/l,Fair
DEU01642,1/7/2018,23:00,0,O2-Dis,0,10.57,mg/l,Fair
DEU01642,1/7/2018,23:00,0,TN,0,6.2,mg/l,Fair
DEU01642,2/4/2018,23:00,0,Cl-Tot,0,60.7,mg/l,Fair
DEU01642,4/3/2018,22:00,10,O2-Dis,0,11.8,mg/l,Fair
DEU01642,4/3/2018,22:00,5,pH,0,8.03,---,Fair
DEU01642,4/3/2018,22:00,5,TEMP,0,3.9,°C,Fair
DEU01642,4/3/2018,22:00,40,TEMP,0,3.8,°C,Fair
DEU01642,4/3/2018,22:00,0,DDT,0,0.0006,µg/l,Fair
DEU01642,4/3/2018,22:00,0,PFOS,0,0.00132,µg/l,Fair
DEU01642,4/3/2018,22:00,0,BHC,0,0.00021,µg/l,Fair
DEU01642,4/3/2018,22:00,0,4TOTPHL,0,0.015,µg/l,Fair
DEU01642,4/3/2018,22:00,0,NICOSULFURON,0,0.005,µg/l,Fair
DEU01642,4/3/2018,22:00,0,GUTHION,0,0.0025,µg/l,Fair
DEU01642,4/3/2018,22:00,0,CHLORPYRIFOS,0,0.001,µg/l,Fair
DEU01642,4/3/2018,22:00,0,CHLORFENVINPHOS,0,0.001,µg/l,Fair
DEU01642,4/3/2018,22:00,0,ANTHRACENE,0,0.0005,µg/l,Fair
DEU01642,4/3/2018,22:00,0,NPTH,0,0.0029,µg/l,Fair
DEU01642,4/3/2018,22:00,0,24D,0,0.001,µg/l,Fair
DEU01642,4/3/2018,22:00,0,ISOPROTURON,0,0.01,µg/l,Fair
DEU01642,4/3/2018,22:00,0,PROMETRYN,0,0.01,µg/l,Fair
DEU01642,4/3/2018,22:00,0,HCB,0,4.00E-05,µg/l,Fair
DEU01642,4/3/2018,22:00,0,PCE,0,0.005,µg/l,Fair
DEU01642,4/3/2018,22:00,0,CCl4,0,0.005,µg/l,Fair
DEU01642,4/3/2018,22:00,0,TCMA,0,0.061,µg/l,Fair
DEU01642,4/3/2018,22:00,0,Cl-Tot,0,58.7,mg/l,Fair
DEU01642,4/3/2018,22:00,0,Pb-Dis,0,0.0005,mg/l,Fair
DEU01642,4/3/2018,22:00,0,Hg-Dis,0,0.01,µg/l,Fair
DEU01642,4/3/2018,22:00,0,Fe-Tot,0,0.045,mg/l,Fair
DEU01642,4/3/2018,22:00,0,TN,0,7.1,mg/l,Fair
DEU01642,4/3/2018,22:00,0,NO2N,0,0.008,mg/l,Fair
DEU01642,4/3/2018,22:00,0,TRP,0,0.034,mg/l,Fair
DEU01642,5/14/2018,22:00,30,TEMP,0,4.3,°C,Fair
DEU01642,5/14/2018,22:00,30,SO4-Tot,0,46.8,mg/l,Fair
DEU01642,5/14/2018,22:00,40,TRP,0,0.035,mg/l,Fair
DEU01642,5/14/2018,22:00,0,BHC,0,0.0003,µg/l,Fair
DEU01642,5/14/2018,22:00,0,4TOTPHL,0,0.015,µg/l,Fair
DEU01642,5/14/2018,22:00,0,DIFLUFENICAN,0,0.005,µg/l,Fair
DEU01642,5/14/2018,22:00,0,BROMOXYNIL,0,0.001,µg/l,Fair
DEU01642,5/14/2018,22:00,0,TRIFLURALIN,0,0.01,µg/l,Fair
DEU01642,5/14/2018,22:00,0,MCPA,0,0.0012,µg/l,Fair
DEU01642,5/14/2018,22:00,0,ISOPROTURON,0,0.01,µg/l,Fair
DEU01642,5/14/2018,22:00,0,METOLACHOR,0,0.01,µg/l,Fair
DEU01642,5/14/2018,22:00,0,CCl4,0,0.005,µg/l,Fair
DEU01642,5/14/2018,22:00,0,SO4-Tot,0,46.4,mg/l,Fair
DEU01642,5/14/2018,22:00,0,Ag-Tot,0,0.005,µg/l,Fair
DEU01642,5/14/2018,22:00,0,Hg-Tot,0,0.01,µg/l,Fair
DEU01642,5/14/2018,22:00,0,Hg-Dis,0,0.01,µg/l,Fair
DEU01642,5/14/2018,22:00,0,Fe-Dis,0,0.019,mg/l,Fair
DEU01642,5/14/2018,22:00,0,Se-Tot,0,0.0005,mg/l,Fair
DEU01642,5/14/2018,22:00,0,NO3N,0,7.027,mg/l,Fair
DEU01642,6/4/2018,22:00,40,SO4-Tot,0,46.4,mg/l,Fair
DEU01642,6/4/2018,22:00,40,TRP,0,0.016,mg/l,Fair
DEU01642,6/4/2018,22:00,40,pH,0,8.12,---,Fair
DEU01642,6/4/2018,22:00,40,NO3N,0,6.391,mg/l,Fair
DEU01642,6/4/2018,22:00,40,Cl-Tot,0,60.8,mg/l,Fair
DEU01642,6/4/2018,22:00,30,NO3N,0,6.654,mg/l,Fair
DEU01642,6/4/2018,22:00,30,Cl-Tot,0,60,mg/l,Fair
DEU01642,6/4/2018,22:00,0,NO2N,0,0.033,mg/l,Fair
DEU01642,6/4/2018,22:00,0,NO3N,0,6.392,mg/l,Fair
DEU01642,6/4/2018,22:00,0,TN,0,6.6,mg/l,Fair
DEU01642,6/4/2018,22:00,0,Fe-Tot,0,0.018,mg/l,Fair
DEU01642,6/4/2018,22:00,0,Hg-Dis,0,0.01,µg/l,Fair
DEU01642,6/4/2018,22:00,0,Hg-Tot,0,0.006,µg/l,Suspect
DEU01642,6/4/2018,22:00,0,Ag-Dis,0,0.0257,µg/l,Fair
DEU01642,6/4/2018,22:00,0,Ag-Tot,0,0.0263,µg/l,Fair
DEU01642,6/4/2018,22:00,0,Pb-Dis,0,0.0005,mg/l,Fair
DEU01642,6/4/2018,22:00,0,BOD,0,1.5,mg/l,Fair
DEU01642,6/4/2018,22:00,0,CCl4,0,0.005,µg/l,Fair
DEU01642,6/4/2018,22:00,0,HEXAZINONE,0,0.01,µg/l,Fair
DEU01642,6/4/2018,22:00,0,BENTAZON,0,0.003,µg/l,Fair
DEU01642,6/4/2018,22:00,0,BAP,0,0.0001,µg/l,Fair
DEU01642,6/4/2018,22:00,0,DIMPYLATE,0,0.001,µg/l,Fair
DEU01642,6/4/2018,22:00,0,DICHLORVOS,0,0.0003,µg/l,Fair
DEU01642,6/4/2018,22:00,0,PFOS,0,0.00087,µg/l,Fair
DEU01642,6/4/2018,22:00,0,4NNPHLBRA,0,0.3,µg/l,Fair
DEU01642,7/2/2018,22:00,35,pH,0,7.55,---,Fair
DEU01642,7/2/2018,22:00,30,SO4-Tot,0,45.7,mg/l,Fair
DEU01642,7/2/2018,22:00,40,NO3N,0,6.765,mg/l,Fair
DEU01642,7/2/2018,22:00,25,TN,0,6.9,mg/l,Fair
DEU01642,7/2/2018,22:00,0,BHC,0,0.00027,µg/l,Fair
DEU01642,7/2/2018,22:00,0,4TOTPHL,0,0.015,µg/l,Fair
DEU01642,7/2/2018,22:00,0,CHLORFENVINPHOS,0,0.001,µg/l,Fair
DEU01642,7/2/2018,22:00,0,DIFLUFENICAN,0,0.005,µg/l,Fair
DEU01642,7/2/2018,22:00,0,PHNH,0,0.001,µg/l,Fair
DEU01642,7/2/2018,22:00,0,BZBFLA,0,0.0005,µg/l,Fair
DEU01642,7/2/2018,22:00,0,METRIBUZIN,0,0.05,µg/l,Fair
DEU01642,7/2/2018,22:00,0,24DP,0,0.001,µg/l,Fair
DEU01642,7/2/2018,22:00,0,MCPA,0,0.014,µg/l,Fair
DEU01642,7/2/2018,22:00,0,24D,0,0.011,µg/l,Fair
DEU01642,7/2/2018,22:00,0,METOLACHOR,0,0.01,µg/l,Fair
DEU01642,7/2/2018,22:00,0,TERBUTHYLAZINE,0,0.01,µg/l,Fair
DEU01642,7/2/2018,22:00,0,SIMAZINE,0,0.01,µg/l,Fair
DEU01642,7/2/2018,22:00,0,44DDT,0,0.0003,µg/l,Fair
DEU01642,7/2/2018,22:00,0,PARATHION,0,0.0025,µg/l,Fair
DEU01642,7/2/2018,22:00,0,PCE,0,0.005,µg/l,Fair
DEU01642,7/2/2018,22:00,0,EDC,0,0.02,µg/l,Fair
DEU01642,7/2/2018,22:00,0,Cl-Tot,0,61,mg/l,Fair
DEU01642,7/2/2018,22:00,0,TRP,0,0.016,mg/l,Fair
DEU01642,7/2/2018,22:00,0,NH4N,0,0.015,mg/l,Fair
DEU01642,7/2/2018,22:00,0,Se-Dis,0,0.0005,mg/l,Fair
DEU01642,7/2/2018,22:00,0,Ni-Dis,0,0.00439,mg/l,Fair
DEU01642,7/2/2018,22:00,0,Ni-Tot,0,0.00439,mg/l,Fair
DEU01642,7/2/2018,22:00,0,Fe-Dis,0,0.015,mg/l,Fair
DEU01642,7/2/2018,22:00,0,Ag-Tot,0,0.01,µg/l,Fair
DEU01642,7/2/2018,22:00,0,Pb-Tot,0,0.0005,mg/l,Fair
DEU01642,7/30/2018,22:00,0,DDT,0,0.0006,µg/l,Fair
DEU01642,7/30/2018,22:00,0,PFOS,0,0.00105,µg/l,Fair
DEU01642,7/30/2018,22:00,0,DIFLUFENICAN,0,0.005,µg/l,Fair
DEU01642,7/30/2018,22:00,0,BAP,0,0.0001,µg/l,Fair
DEU01642,7/30/2018,22:00,0,NPTH,0,0.0096,µg/l,Fair
DEU01642,7/30/2018,22:00,0,BENTAZON,0,0.003,µg/l,Fair
DEU01642,7/30/2018,22:00,0,MCPPACID,0,0.002,µg/l,Fair
DEU01642,7/30/2018,22:00,0,ISOPROTURON,0,0.01,µg/l,Fair
DEU01642,7/30/2018,22:00,0,METOLACHOR,0,0.01,µg/l,Fair
DEU01642,7/30/2018,22:00,0,ATRAZINE,0,0.01,µg/l,Fair
DEU01642,7/30/2018,22:00,0,ENDOSULFAN,0,0.0009,µg/l,Fair
DEU01642,7/30/2018,22:00,0,PCP,0,0.05,µg/l,Fair
DEU01642,7/30/2018,22:00,0,HCB,0,4.00E-05,µg/l,Fair
DEU01642,7/30/2018,22:00,0,PECBZ,0,0.001,µg/l,Fair
DEU01642,7/30/2018,22:00,0,HXCBDE,0,0.001,µg/l,Fair
DEU01642,7/30/2018,22:00,0,EDC,0,0.02,µg/l,Fair
DEU01642,7/30/2018,22:00,0,BOD,0,1.1,mg/l,Fair
DEU01642,7/30/2018,22:00,0,Tl-Dis,0,0.0001,mg/l,Fair
DEU01642,7/30/2018,22:00,0,Ag-Dis,0,0.005,µg/l,Fair
DEU01642,7/30/2018,22:00,0,Cd-Dis,0,0.093,µg/l,Fair
DEU01642,7/30/2018,22:00,30,TRP,0,0.034,mg/l,Fair
DEU01642,7/30/2018,22:00,40,Cl-Tot,0,61.1,mg/l,Fair
DEU01642,7/30/2018,22:00,25,NO3N,0,6.871,mg/l,Fair
DEU01642,9/3/2018,22:00,0,NO2N,0,0.02,mg/l,Fair
DEU01642,9/3/2018,22:00,0,Se-Dis,0,0.0005,mg/l,Fair
DEU01642,9/3/2018,22:00,0,Ni-Tot,0,0.00475,mg/l,Fair
DEU01642,9/3/2018,22:00,0,MECL,0,0.02,µg/l,Fair
DEU01642,9/3/2018,22:00,0,HCB,0,4.00E-05,µg/l,Fair
DEU01642,9/3/2018,22:00,0,ALACHLOR,0,0.0003,µg/l,Fair
DEU01642,9/3/2018,22:00,0,LINURON,0,0.01,µg/l,Fair
DEU01642,9/3/2018,22:00,0,PROMETRYN,0,0.01,µg/l,Fair
DEU01642,9/3/2018,22:00,0,TERBUTHYLAZINE,0,0.014,µg/l,Fair
DEU01642,9/3/2018,22:00,0,METOLACHOR,0,0.01,µg/l,Fair
DEU01642,9/3/2018,22:00,0,HEXAZINONE,0,0.01,µg/l,Fair
DEU01642,9/3/2018,22:00,0,NPTH,0,0.067,µg/l,Fair
DEU01642,9/3/2018,22:00,0,DICHLORVOS,0,0.0003,µg/l,Fair
DEU01642,9/3/2018,22:00,0,AZINPHOS-ETHYL,0,0.01,µg/l,Fair
DEU01642,9/3/2018,22:00,0,4NNPHLBRA,0,0.3,µg/l,Fair
DEU01642,9/3/2018,22:00,40,pH,0,7.33,---,Fair
DEU01642,9/3/2018,22:00,40,SO4-Tot,0,50.7,mg/l,Fair
DEU01642,9/3/2018,22:00,30,SO4-Tot,0,50.7,mg/l,Fair
DEU01642,9/3/2018,22:00,5,O2-Dis,0,7.67,mg/l,Fair
DEU01642,9/3/2018,22:00,35,NH4N,0,0.015,mg/l,Fair
DEU01642,10/8/2018,22:00,0,NH4N,0,0.015,mg/l,Fair
DEU01642,10/8/2018,22:00,0,NO3N,0,5.112,mg/l,Fair
DEU01642,10/8/2018,22:00,0,SO4-Tot,0,49.1,mg/l,Fair
DEU01642,10/8/2018,22:00,30,O2-Dis,0,5.07,mg/l,Fair
DEU01642,10/8/2018,22:00,30,TEMP,0,9,°C,Fair
DEU01642,10/8/2018,22:00,35,TN,0,6.9,mg/l,Fair
DEU01642,10/8/2018,22:00,5,TN,0,5.9,mg/l,Fair
DEU01642,10/8/2018,22:00,5,pH,0,7.81,---,Fair
DEU01642,10/8/2018,22:00,5,TEMP,0,15,°C,Fair
DEU01642,11/12/2018,23:00,0,NH4N,0,0.015,mg/l,Fair
DEU01642,11/12/2018,23:00,0,O2-Dis,0,6.68,mg/l,Fair
DEU01642,12/9/2018,23:00,0,pH,0,7.54,---,Fair
DEU01642,12/9/2018,23:00,0,NO3N,0,4.966,mg/l,Fair
DEU01642,12/9/2018,23:00,0,Cl-Tot,0,64.3,mg/l,Fair
DEU01642,1/21/2008,11:00,0,BOD,0,1.8,mg/l,Fair
DEU01642,1/21/2008,11:00,0,pH,0,7.68,---,Fair
DEU01642,1/21/2008,11:00,0,TEMP,0,5.1,°C,Fair
DEU01642,2/18/2008,8:00,0,BOD,0,2,mg/l,Fair
DEU01642,2/18/2008,8:00,0,TP,0,0.06,mg/l,Fair
DEU01642,2/18/2008,8:00,0,NH4N,0,0.02,mg/l,Fair
DEU01642,3/17/2008,10:15,0,SO4-Tot,0,48.6,mg/l,Fair
DEU01642,3/17/2008,10:15,0,pH,0,7.68,---,Fair
DEU01642,4/14/2008,7:15,0,TN,0,7.1,mg/l,Fair
DEU01642,5/13/2008,7:15,0,Cl-Tot,0,27.4,mg/l,Fair
DEU01642,5/13/2008,7:15,0,O2-Dis,0,15.7,mg/l,Fair
DEU01642,6/9/2008,7:40,0,Cl-Tot,0,41.5,mg/l,Fair
DEU01642,6/9/2008,7:40,0,pH,0,8.82,---,Fair
DEU01642,7/14/2008,7:15,0,O2-Dis,0,8.9,mg/l,Fair
DEU01642,7/14/2008,7:15,0,TEMP,0,19.9,°C,Fair
DEU01642,8/11/2008,7:10,0,NH4N,0,0.02,mg/l,Fair
DEU01642,8/11/2008,7:10,0,TP,0,0.01,mg/l,Fair
DEU01642,9/8/2008,7:25,0,Cl-Tot,0,43.7,mg/l,Fair
DEU01642,9/8/2008,7:25,0,NH4N,0,0.02,mg/l,Fair
DEU01642,9/8/2008,7:25,0,TN,0,5.7,mg/l,Fair
DEU01642,9/8/2008,7:25,0,pH,0,8.19,---,Fair
DEU01642,10/13/2008,7:15,0,NO3N,0,4.71,mg/l,Fair
DEU01642,11/10/2008,9:50,0,Cl-Tot,0,42.4,mg/l,Fair
DEU01642,11/10/2008,9:50,0,SO4-Tot,0,42.7,mg/l,Fair
DEU01642,11/10/2008,9:50,0,NO3N,0,4.49,mg/l,Fair
DEU01642,12/8/2008,10:15,0,TRP,0,0.028,mg/l,Fair
DEU01642,12/8/2008,10:15,0,O2-Dis,0,9.6,mg/l,Fair
DEU01642,1/19/2009,10:25,0,TN,0,5.7,mg/l,Fair
DEU01642,1/19/2009,10:25,0,pH,0,8.03,---,Fair
